snapped_at,price,market_cap,total_volume
2018-03-14 00:00:00 UTC,684.6415843660400,67211282137.89540,914239003.1825720
2018-03-15 00:00:00 UTC,608.3931488499500,59738408621.9634,1222860953.9396300
2018-03-16 00:00:00 UTC,612.4435397197690,60148621435.96760,1314501765.2298900
2018-03-17 00:00:00 UTC,607.879487479319,59712695037.709200,939394446.556439
2018-03-18 00:00:00 UTC,560.1094330840290,55031620530.236500,922526847.9439000
2018-03-19 00:00:00 UTC,538.6905900543030,52938616457.57080,2515158736.529610
2018-03-20 00:00:00 UTC,555.0775482373980,54560292401.575800,1668238269.8238600
2018-03-21 00:00:00 UTC,554.2098259834900,54486305509.98850,1363997499.3256800
2018-03-22 00:00:00 UTC,561.1465342247280,55179662649.949500,1242490235.347
2018-03-23 00:00:00 UTC,537.7059724380830,52885690223.31920,1029637021.1311400
2018-03-24 00:00:00 UTC,538.109029163154,52936241666.49760,1024506177.6381500
2018-03-25 00:00:00 UTC,519.4855998398030,51114768972.69820,722258331.0537020
2018-03-26 00:00:00 UTC,519.3780445915390,51114766847.01150,654302263.778145
2018-03-27 00:00:00 UTC,487.5396120553990,47991343456.18950,1130010306.3489600
2018-03-28 00:00:00 UTC,449.05225249207600,44211929435.11480,1205007525.3029300
2018-03-29 00:00:00 UTC,443.9491009578750,43718505250.02620,899161524.3411530
2018-03-30 00:00:00 UTC,385.32709566886400,37953505528.35890,1501135895.8124300
2018-03-31 00:00:00 UTC,395.32626329061800,38946452754.23130,1552652584.610020
2018-04-01 00:00:00 UTC,395.79638095782100,39000868214.27850,970454263.2346880
2018-04-02 00:00:00 UTC,379.1235134110080,37365640069.82160,928418706.5875920
2018-04-03 00:00:00 UTC,384.8259822881640,37935548084.04270,725811930.9112240
2018-04-04 00:00:00 UTC,415.7162339703380,40989129292.88680,938277656.037438
2018-04-05 00:00:00 UTC,380.28195959120700,37503095784.24190,888566484.4804860
2018-04-06 00:00:00 UTC,384.46448544618800,37923466118.640200,767721856.0504650
2018-04-07 00:00:00 UTC,369.9138976693200,36495759521.398100,590720199.8519590
2018-04-08 00:00:00 UTC,383.44636088273500,37838661360.00250,549082514.9320760
2018-04-09 00:00:00 UTC,396.98175550697000,39182417250.92420,565597670.5997820
2018-04-10 00:00:00 UTC,398.77335502107500,39367328706.210200,1095742137.015540
2018-04-11 00:00:00 UTC,412.6893456266920,40749602575.92840,687260482.4501440
2018-04-12 00:00:00 UTC,427.3849460078480,42209337332.354000,816313720.2347210
2018-04-13 00:00:00 UTC,488.60548934434900,48265439663.55070,1871680188.8730200
2018-04-14 00:00:00 UTC,488.99218126708600,48313044128.328600,1771917382.798240
2018-04-15 00:00:00 UTC,495.11291363236000,48928578121.79470,960941082.4787030
2018-04-16 00:00:00 UTC,525.5274445398750,51944970387.794800,1113471501.5870800
2018-04-17 00:00:00 UTC,507.11031309583000,50134949937.02360,952394918.7009710
2018-04-18 00:00:00 UTC,498.46700764950900,49290625426.76030,834810907.6434360
2018-04-19 00:00:00 UTC,517.3740431959740,51170694522.39030,827471474.463687
2018-04-20 00:00:00 UTC,566.3920838512780,56030501148.69200,1223410365.7024500
2018-04-21 00:00:00 UTC,590.27192246768,58403874540.99290,1477100076.3424100
2018-04-22 00:00:00 UTC,600.2596767733210,59405441433.091900,1412079787.2669200
2018-04-23 00:00:00 UTC,617.2024078855730,61094825885.43240,1226887273.8293500
2018-04-24 00:00:00 UTC,636.3671638965960,63004894796.41470,1175262573.641300
2018-04-25 00:00:00 UTC,705.0276448443030,69817174451.75430,2013232706.0861000
2018-04-26 00:00:00 UTC,613.7267252906630,60788471582.80270,2772144667.1931700
2018-04-27 00:00:00 UTC,657.0577934851550,65093958669.996200,1616604527.0569900
2018-04-28 00:00:00 UTC,641.9936056225330,63614677083.81110,1327872538.0128800
2018-04-29 00:00:00 UTC,672.5969368274540,66660769651.39340,1170961463.496070
2018-04-30 00:00:00 UTC,680.1204953886590,67420561666.31580,1180427164.5645200
2018-05-01 00:00:00 UTC,662.732735837356,65710538602.21050,1271088003.6155400
2018-05-02 00:00:00 UTC,665.2257861413080,65971279396.12400,1342793449.0474000
2018-05-03 00:00:00 UTC,676.5525639388840,67108704081.6629,1153897333.4141600
2018-05-04 00:00:00 UTC,781.4257804747290,77526578541.87310,1005515083.8603100
2018-05-05 00:00:00 UTC,777.9076470179850,77194381804.21210,1967182623.5957400
2018-05-06 00:00:00 UTC,807.0673291637280,80104681672.56720,1617671981.240540
2018-05-07 00:00:00 UTC,785.89274351052,78019321356.67590,1742487117.419990
2018-05-08 00:00:00 UTC,748.8131413938070,74353698902.32840,2808727749.1170800
2018-05-09 00:00:00 UTC,744.3248257193560,73923190963.45910,1562833107.5547100
2018-05-10 00:00:00 UTC,743.6398157399030,73870430059.20320,1517875906.0296700
2018-05-11 00:00:00 UTC,717.4128743633590,71279821648.68190,1329169267.9922000
2018-05-12 00:00:00 UTC,675.2917525022060,67108755487.4065,1867453050.653330
2018-05-13 00:00:00 UTC,683.1702676131070,67905759626.548200,1574237121.080980
2018-05-14 00:00:00 UTC,726.8719105255800,72264507767.86820,1358354339.8603500
2018-05-15 00:00:00 UTC,727.8026816427880,72371889345.97690,1747256249.2920500
2018-05-16 00:00:00 UTC,703.1556814584170,69935482264.3191,1318045201.5495600
2018-05-17 00:00:00 UTC,702.4531187046040,69879914021.89140,1283393781.5952900
2018-05-18 00:00:00 UTC,665.6275313370150,66230317444.47080,1148132528.5857500
2018-05-19 00:00:00 UTC,686.2132687257350,68292780311.34640,1140013811.1318900
2018-05-20 00:00:00 UTC,685.8467539789950,68270520548.85240,955540974.5773940
2018-05-21 00:00:00 UTC,703.8146666492310,70073661062.42540,964430375.9997900
2018-05-22 00:00:00 UTC,688.9132212295280,68604235449.74920,914750523.9094020
2018-05-23 00:00:00 UTC,641.1003511423170,63856048464.81860,1134342772.6066900
2018-05-24 00:00:00 UTC,581.2411880572670,57906139337.23850,1636502158.2149500
2018-05-25 00:00:00 UTC,597.848771866914,59572815257.15420,1578836653.594430
2018-05-26 00:00:00 UTC,582.2793862832260,58033414970.12180,1130488777.7931900
2018-05-27 00:00:00 UTC,580.4834597869500,57866488201.56910,793211715.4555620
2018-05-28 00:00:00 UTC,565.9260648024520,56426783298.552100,936703218.9329600
2018-05-29 00:00:00 UTC,511.61588041076900,51022311776.744800,1349222685.5995300
2018-05-30 00:00:00 UTC,561.7406614509550,56032720818.86430,1304128810.668680
2018-05-31 00:00:00 UTC,555.3491509790110,55406697681.99650,1076970536.7091800
2018-06-01 00:00:00 UTC,571.7271134994470,57052511798.36030,1016848280.1956800
2018-06-02 00:00:00 UTC,573.8335504842790,57274516594.26360,988913896.7405570
2018-06-03 00:00:00 UTC,583.1316392150300,58214660996.41220,917573393.7371990
2018-06-04 00:00:00 UTC,609.2946747342370,60839012156.67800,960786811.8699540
2018-06-05 00:00:00 UTC,586.5759760467300,58582699275.82670,998788030.4591350
2018-06-06 00:00:00 UTC,600.6782790386930,60003382388.410800,981693246.7757120
2018-06-07 00:00:00 UTC,598.2160984640700,59769818240.26590,883508366.7942150
2018-06-08 00:00:00 UTC,595.1261406729990,59473431631.17930,987621968.4491140
2018-06-09 00:00:00 UTC,590.4981451663730,59023188216.61770,774931924.148761
2018-06-10 00:00:00 UTC,581.1212496803590,58097979895.17440,704024660.4544110
2018-06-11 00:00:00 UTC,522.9980386707370,52297773130.593600,1323637042.9511700
2018-06-12 00:00:00 UTC,529.1308297528120,52922017100.80880,1163129332.5094200
2018-06-13 00:00:00 UTC,495.0763558611060,49526210494.67610,1183551767.9992300
2018-06-14 00:00:00 UTC,474.85911303649500,47513487722.27300,1330197064.145760
2018-06-15 00:00:00 UTC,516.6441703707440,51705041671.85300,1634517037.5387100
2018-06-16 00:00:00 UTC,485.4328365159150,48591417578.37270,1129671619.800610
2018-06-17 00:00:00 UTC,493.0678580653150,49365820389.2502,732126705.7704040
